,sofifa_id,short_name,long_name,overall,potential,value_eur,wage_eur,age,height_cm
12311,193608,O. Clarke,Oliver Anthony Clarke,0.34782608695652173,0.3043478260869563,0.0024021732966993314,0.012875536480686695,0.3421052631578947,0.4901960784313726
12312,193913,A. Bhattacharya,Arindam Bhattacharya,0.34782608695652173,0.3043478260869563,0.0012423256749024437,0.0,0.39473684210526316,0.6274509803921569
12313,193957,C. Montaño,Christian Alexis Montaño Castillo,0.34782608695652173,0.3043478260869563,0.0021444293807444674,0.004291845493562232,0.3421052631578947,0.4901960784313726
12314,194937,T. Parkes,Tom Parkes,0.34782608695652173,0.3043478260869563,0.0020155574227670356,0.004291845493562232,0.3421052631578947,0.7058823529411766
12315,195124,D. Amoo,David Oluwaseun Segun Amoo,0.34782608695652173,0.3043478260869563,0.0024021732966993314,0.00715307582260372,0.368421052631579,0.4509803921568629
12316,195262,A. Grimaldi,Adriano Grimaldi,0.34782608695652173,0.3043478260869563,0.0024021732966993314,0.004291845493562232,0.368421052631579,0.6470588235294117
12317,196883,J. Granados,José Luis Granados Asprilla,0.34782608695652173,0.3043478260869563,0.0008814841925656344,0.0,0.4736842105263157,0.5098039215686274
12318,196972,L. Sætra,Lars Sætra,0.34782608695652173,0.3043478260869563,0.0020155574227670356,0.001430615164520744,0.3421052631578947,0.784313725490196
12319,197148,M. Piossek,Marcus Piossek,0.34782608695652173,0.3043478260869563,0.0020155574227670356,0.00042918454935622304,0.39473684210526316,0.41176470588235325
12320,197226,S. Bertram,Sören Bertram,0.34782608695652173,0.3043478260869563,0.0024021732966993314,0.001430615164520744,0.368421052631579,0.5490196078431375
12321,198073,A. Martin,Aaron Martin,0.34782608695652173,0.3043478260869563,0.0016289415488347394,0.00715307582260372,0.39473684210526316,0.6862745098039218
12322,198252,C. Clay,Craig William Clay,0.34782608695652173,0.3043478260869563,0.0024021732966993314,0.010014306151645207,0.3421052631578947,0.4901960784313726
12323,198604,J. Nilsen,Joakim Våge Nilsen,0.34782608695652173,0.3043478260869563,0.0020155574227670356,0.001430615164520744,0.368421052631579,0.4313725490196081
12324,198841,Jonathan De Amo,Jonathan De Amo Pérez,0.34782608695652173,0.3043478260869563,0.0016289415488347394,0.0012875536480686693,0.39473684210526316,0.6862745098039218
12325,199010,A. Boyle,Andrew Boyle,0.34782608695652173,0.3043478260869563,0.0020155574227670356,0.0010014306151645207,0.368421052631579,0.4509803921568629
12326,199121,H. Radetinac,Haris Radetinac,0.34782608695652173,0.3043478260869563,0.0009845817589475801,0.004291845493562232,0.5,0.6274509803921569
12327,199294,D. Meza Colli,Derlis David Meza Colli,0.34782608695652173,0.3043478260869563,0.0016289415488347394,0.004291845493562232,0.42105263157894735,0.47058823529411775
12328,199475,W. Evseev,Wilhelm Evseev,0.34782608695652173,0.3043478260869563,0.0024021732966993314,0.0005722460658082974,0.3421052631578947,0.4313725490196081
12329,199479,B. Uaferro,Boné Uaferro,0.34782608695652173,0.3043478260869563,0.0020155574227670356,0.001430615164520744,0.3421052631578947,0.7058823529411766
12330,199498,G. Massey,Gavin Alexander Massey,0.34782608695652173,0.3043478260869563,0.0024021732966993314,0.001430615164520744,0.3157894736842105,0.3529411764705883
12331,199730,D. Moldovan,Dinu Bogdan Moldovan,0.34782608695652173,0.3043478260869563,0.0012423256749024437,0.001430615164520744,0.39473684210526316,0.5490196078431375
12332,200086,M. Jankowski,Maciej Jankowski,0.34782608695652173,0.3043478260869563,0.0020155574227670356,0.001430615164520744,0.39473684210526316,0.5098039215686274
12333,200197,N. Blandi,Nicolás Blandi,0.34782608695652173,0.3043478260869563,0.0020155574227670356,0.00715307582260372,0.39473684210526316,0.5098039215686274
12334,200294,Edu García,Eduardo García Martín,0.34782608695652173,0.3043478260869563,0.0020155574227670356,0.0,0.39473684210526316,0.5098039215686274
12335,200718,J. Hammar,Per Johan Gustav Hammar,0.34782608695652173,0.3695652173913042,0.002788789170631627,0.001430615164520744,0.2894736842105263,0.8235294117647061
12336,200731,C. Piergianni,Carl Liam Piergianni,0.34782608695652173,0.3043478260869563,0.0020155574227670356,0.00715307582260372,0.3421052631578947,0.5882352941176472
12337,200744,R. Watson,Ryan James Watson,0.34782608695652173,0.3043478260869563,0.002531045254676763,0.004291845493562232,0.2894736842105263,0.5882352941176472
12338,200812,M. Ehmer,Maximilian Andreas Ehmer,0.34782608695652173,0.3043478260869563,0.0020155574227670356,0.004291845493562232,0.3421052631578947,0.666666666666667
12339,200898,A. Crawford,Alistair Crawford,0.34782608695652173,0.3043478260869563,0.0024021732966993314,0.00715307582260372,0.3421052631578947,0.47058823529411775
12340,200953,C. Hemlein,Christoph Hemlein,0.34782608695652173,0.3043478260869563,0.0024021732966993314,0.00042918454935622304,0.368421052631579,0.5098039215686274
12341,200980,S. Lawless,Steven Lawless,0.34782608695652173,0.3043478260869563,0.0024021732966993314,0.004291845493562232,0.368421052631579,0.2941176470588238
12342,201026,Yi Teng,弋腾,0.34782608695652173,0.3043478260869563,0.0016289415488347394,0.00715307582260372,0.39473684210526316,0.6862745098039218
12343,201212,A. Thompson,Adam Lee Thompson,0.34782608695652173,0.34782608695652173,0.0024021732966993314,0.00715307582260372,0.3157894736842105,0.5490196078431375
12344,201364,Forniés,David Forniés Aquilino,0.34782608695652173,0.3043478260869563,0.0021444293807444674,0.004291845493562232,0.368421052631579,0.4313725490196081
12345,202033,S. McLaughlin,Stephen Antony McLaughlin,0.34782608695652173,0.3043478260869563,0.0017578135068121717,0.010014306151645207,0.39473684210526316,0.392156862745098
12346,202117,M. Haakenstad,Mats Haakenstad,0.34782608695652173,0.326086956521739,0.002531045254676763,0.001430615164520744,0.2894736842105263,0.5490196078431375
12347,202341,M. Pérez,Manuel Pérez Ruiz,0.34782608695652173,0.3043478260869563,0.0024021732966993314,0.00715307582260372,0.3157894736842105,0.31372549019607865
12348,202465,R. Towell,Richard Patrick Towell,0.34782608695652173,0.3043478260869563,0.0024021732966993314,0.001430615164520744,0.3421052631578947,0.3529411764705883
12349,202482,A. Rodman,Alexander Rodman,0.34782608695652173,0.3043478260869563,0.0008814841925656344,0.00715307582260372,0.4736842105263157,0.6470588235294117
12350,202492,J. Lindner,Joakim Lindner,0.34782608695652173,0.3043478260869563,0.0020155574227670356,0.0010014306151645207,0.368421052631579,0.7450980392156863
